year,node1,node2,node3,sign12,sign13,sign23,balanced,actor_load_mean,actor_load_min,deg_mean,tie_btw_mean,tie_emb_mean,triad_overlap,triad_id,triad_log_cinc_mean,balanced_prior,target_year,balanced_t5,outcome,frozen,era,trade12,trade13,trade23,tie_trade_mean
2004,41,42,91,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,41-42-91,-7.356380196696703,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.01053927098823646,7.255740001204956e-4,0.00177828779436561,0.004347710927574189
2004,41,42,92,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,41-42-92,-7.354485707722554,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.01053927098823646,7.969530731775527e-5,0.00254331092595207,0.004387425740502095
2004,41,42,93,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,41-42-93,-7.410734580737653,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.01053927098823646,0.00268737035009107,0.00232597845425266,0.00518420659752673
2004,41,42,94,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,41-42-94,-7.543922146370693,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.01053927098823646,0.00113734979904724,0.00529733037877661,0.0056579837220201035
2004,41,42,95,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,41-42-95,-7.549381055785962,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.01053927098823646,0.00952426009501902,0.01811129158096897,0.012724940888074816
2004,100,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,100-41-42,-6.50090194680285,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,101,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,101-41-42,-6.576607474670519,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,110,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,110-41-42,-8.138707877110834,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,115,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,115-41-42,-8.13579716769033,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,130,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,130-41-42,-6.972587841150918,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,135,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,135-41-42,-6.719866885832901,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,140,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,140-41-42,-6.021216260906575,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,145,41,42,-1,1,1,FALSE,0.11476740687100999,0.11476740687100999,33,1,32,31,145-41-42,-7.1043160626822255,TRUE,2009,TRUE,flipped,FALSE,post-1989,NA,NA,0.01053927098823646,0.01053927098823646
2004,220,620,625,-1,1,1,FALSE,0.1532335733499367,0.11550697970573867,21.666666666666668,287.9014111365371,6.666666666666667,5.666666666666667,220-620-625,-5.465130895924217,NA,2009,NA,dissolved,FALSE,post-1989,0.01026429271588728,0.00245662154521181,2.3900219486907643e-4,0.004319972151989389
2004,365,702,704,1,1,-1,FALSE,0.16826101350274023,0.11716622372260609,17.666666666666668,31.398206205559145,12,11,365-702-704,-5.620977581884679,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.0142168958563492,0.03906656112717308,0.06847769438141534,0.04058705045497921
2004,369,702,704,1,-1,1,FALSE,0.18948718149066412,0.1794341945992328,16,9.514245416170303,12,11,369-702-704,-6.036944927374287,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.005467449489327,0.01106861774941152,0.06847769438141534,0.028337920540051287
2004,701,702,704,1,-1,1,FALSE,0.19859981299066543,0.1794341945992328,15.666666666666666,1.8011204481792717,14,13,701-702-704,-6.981322116882572,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.0116311336232435,0.0124641733527532,0.06847769438141534,0.030857667119137344
2004,359,702,704,-1,1,1,FALSE,0.20534650988717407,0.1794341945992328,15,8.38433982311691,11.333333333333334,10.333333333333334,359-702-704,-7.195590455044196,TRUE,2009,TRUE,flipped,FALSE,post-1989,4.733962436534537e-5,8.365815091608904e-4,0.06847769438141534,0.023120538504980522
2004,702,704,770,-1,1,1,FALSE,0.20608615184357512,0.1794341945992328,13.333333333333334,44.65566546374462,8,7,702-704-770,-6.031073638556257,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.06847769438141534,9.70933497105734e-4,7.170996892122804e-4,0.023388575855911118
2004,702,704,710,-1,1,1,FALSE,0.18568645334050773,0.16944254323590874,14.666666666666666,7.468517997310568,10,9,702-704-710,-5.200681698085108,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.06847769438141534,0.00121332210134601,0.0060166342393638,0.025235883574041714
2004,370,702,704,-1,1,1,FALSE,0.1981638984318365,0.1794341945992328,15.333333333333334,9.472619345452165,11.333333333333334,10.333333333333334,370-702-704,-6.611610029428422,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.0029733598997601,0.0040775288269836,0.06847769438141534,0.025176194369386347
2004,371,702,704,-1,1,1,FALSE,0.21749367789683824,0.1794341945992328,14.333333333333334,7.309499238291803,11.333333333333334,10.333333333333334,371-702-704,-7.018666955302301,TRUE,2009,TRUE,flipped,FALSE,post-1989,2.3925016486653028e-08,8.140695579220021e-4,0.06847769438141534,0.023097262621451273
2004,372,702,704,-1,1,1,FALSE,0.20035986532356573,0.1794341945992328,15,13.750890612655319,11.333333333333334,10.333333333333334,372-702-704,-7.182022560158128,TRUE,2009,TRUE,flipped,FALSE,post-1989,7.298424269369852e-4,0.0010373910534388,0.06847769438141534,0.023414975953930373
2004,373,702,704,-1,1,1,FALSE,0.20684586241582162,0.1794341945992328,14.666666666666666,6.245378151260504,11.333333333333334,10.333333333333334,373-702-704,-6.7893589859233145,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.02219720711701334,0.01276578471247479,0.06847769438141534,0.03448022873696782
2004,630,702,704,-1,1,1,FALSE,0.18188151759080085,0.158027735986788,14.333333333333334,54.36281898946391,8,7,630-702-704,-6.053633521846405,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.0025068754893969,0.00617584793302183,0.06847769438141534,0.02572013926794469
2004,700,702,704,-1,1,1,FALSE,0.23960439180481882,0.1794341945992328,12.666666666666666,6.975123895712131,8,7,700-702-704,-6.75723622599818,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.0058647391284766,0,0.06847769438141534,0.02478081116996398
2004,702,704,705,-1,1,1,FALSE,0.21144413720741384,0.1794341945992328,14.666666666666666,5.873838346932975,12,11,702-704-705,-6.501562542895737,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.06847769438141534,0.0187487149512567,0.03227370485904661,0.03983337139723955
2004,702,703,704,-1,1,1,FALSE,0.21144413720741384,0.1794341945992328,14.666666666666666,5.873838346932975,12,11,702-703-704,-7.226525026182016,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.01072510510040041,0.06847769438141534,0.02184163042643853,0.033681476636084756
2004,481,490,516,1,1,-1,FALSE,0.3155271133574666,0.2989543063998361,10.666666666666666,109.33589743589744,9,8,481-490-516,-7.231618446955273,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.00496708921830964,0,0.00337298025399583,0.002780023157435157
2004,481,516,517,1,1,-1,FALSE,0.3155271133574666,0.2989543063998361,10.666666666666666,109.33589743589745,9,8,481-516-517,-7.744265510612298,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,1.881627706067019e-5,0.01241929520846057,0.0041460371618404135
2004,483,490,516,1,1,-1,FALSE,0.3155271133574666,0.29895430639983617,10.666666666666666,25.997435897435903,9,8,483-490-516,-6.78356673458547,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,0,0.00337298025399583,0.0011243267513319434
2004,483,516,517,1,1,-1,FALSE,0.3155271133574666,0.29895430639983617,10.666666666666666,25.997435897435903,9,8,483-516-517,-7.296213798242495,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,0,0.01241929520846057,0.004139765069486857
2004,403,490,516,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,403-490-516,-8.300579323715228,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,0,0.00337298025399583,0.0011243267513319434
2004,411,490,516,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,411-490-516,-7.645542517488219,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,0,0.00337298025399583,0.0011243267513319434
2004,471,490,516,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,471-490-516,-6.575154030089162,TRUE,2009,TRUE,flipped,FALSE,post-1989,4.5675125651331474e-5,0,0.00337298025399583,0.0011395517932157205
2004,482,490,516,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,482-490-516,-7.153206277321081,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.00917072857801621,0,0.00337298025399583,0.004181236277337347
2004,484,490,516,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,484-490-516,-6.938201458384982,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.0019321564453527,6.717966509020265e-5,0.00337298025399583,0.0017907721214795774
2004,490,516,540,-1,1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,490-516-540,-6.394661236807551,TRUE,2009,FALSE,frozen,TRUE,post-1989,0.00337298025399583,0,0,0.0011243267513319434
2004,403,516,517,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,403-516-517,-8.813226387372252,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,0,0.01241929520846057,0.004139765069486857
2004,411,516,517,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,411-516-517,-8.158189581145244,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,0,0.01241929520846057,0.004139765069486857
2004,471,516,517,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,471-516-517,-7.087801093746187,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,2.93008392695517e-4,0.01241929520846057,0.004237434533718695
2004,482,516,517,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,482-516-517,-7.665853340978106,TRUE,2009,TRUE,flipped,FALSE,post-1989,0,0,0.01241929520846057,0.004139765069486857
2004,516,517,540,-1,1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,516-517-540,-6.9073083004645754,TRUE,2009,TRUE,flipped,FALSE,post-1989,0.01241929520846057,0,0,0.004139765069486857
2004,484,516,517,1,-1,1,FALSE,0.332099920315097,0.29895430639983617,10.333333333333334,1.6666666666666667,9,8,484-516-517,-7.450848522042007,TRUE,2009,TRUE,flipped,FALSE,post-1989,6.717966509020265e-5,0,0.01241929520846057,0.004162158291183591
2005,2,20,235,1,1,-1,FALSE,0.1022597834580589,0.05867528586022809,42.666666666666664,32.64072501359586,27.666666666666668,26.666666666666668,2-20-235,-4.183843527518828,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.3569906623709389,0.00720973228422214,0.00154858611137699,0.12191632692217934
2005,100,130,2,1,1,-1,FALSE,0.09611385109687827,0.05867528586022809,41.333333333333336,52.52222222222223,32,31,100-130-2,-4.51884908730495,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,2,732,740,1,1,-1,FALSE,0.25305264295926655,0.05867528586022809,21.666666666666668,146.25482689210955,1,0,2-732-740,-2.9160347899115817,NA,2010,NA,dissolved,FALSE,post-1989,0.0636230694919879,0.1212213072513552,0.09354642549391808,0.09279693407908705
2005,100,130,20,1,1,-1,FALSE,0.10083371154255254,0.07283486719725084,39,23.47777777777779,32,31,100-130-20,-5.4072067747162285,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,20,200,235,1,-1,1,FALSE,0.14112442061021546,0.07283486719725084,29.666666666666668,13.784596231655064,17.333333333333332,16.333333333333332,20-200-235,-4.871099222140153,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.0213139726698865,0.00154858611137699,0.01995588124923071,0.014272813343498067
2005,20,210,235,1,-1,1,FALSE,0.14112442061021546,0.07283486719725084,29.666666666666668,13.784596231655064,17.333333333333332,16.333333333333332,20-210-235,-5.311712813472862,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00474429065295512,0.00154858611137699,0.01563692087135389,0.007309932545228667
2005,20,211,235,1,-1,1,FALSE,0.14112442061021546,0.07283486719725084,29.666666666666668,13.784596231655064,17.333333333333332,16.333333333333332,20-211-235,-5.4064357006460515,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.0043704776045019,0.00154858611137699,0.01403030593780824,0.006649789884562377
2005,20,212,235,1,-1,1,FALSE,0.14112442061021546,0.07283486719725084,29.666666666666668,13.784596231655064,17.333333333333332,16.333333333333332,20-212-235,-6.170200927376829,TRUE,2010,TRUE,flipped,FALSE,post-1989,8.471634079844834e-4,0.00154858611137699,0.00293097527991559,0.0017755749330923545
2005,20,220,235,1,-1,1,FALSE,0.12374967159406902,0.07283486719725084,31.333333333333332,96.22557159615981,17.666666666666668,16.666666666666668,20-220-235,-4.879241796566156,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00843614328308308,0.00154858611137699,0.03237629719431371,0.014120342196257926
2005,20,230,235,1,-1,1,FALSE,0.14112442061021546,0.07283486719725084,29.666666666666668,13.784596231655064,17.333333333333332,16.333333333333332,20-230-235,-5.088444210450943,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00381430834895889,0.00154858611137699,0.13103507092500116,0.04546598846177902
2005,20,235,395,-1,1,1,FALSE,0.1422035219574991,0.07283486719725084,29.333333333333332,13.192003639062472,17,16,20-235-395,-7.082564394508222,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.00169035505468887,0.00214152639666562,0.0017934891875771599
2005,20,235,385,-1,1,1,FALSE,0.1383489573529084,0.07283486719725084,29.666666666666668,13.192003639062468,17.333333333333332,16.333333333333332,20-235-385,-5.667244538447548,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.02054795618170753,0.00663558528508874,0.009577375859391087
2005,20,235,325,-1,1,1,FALSE,0.14112442061021546,0.07283486719725084,29.666666666666668,13.784596231655064,17.333333333333332,16.333333333333332,20-235-325,-4.908844800071706,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.00805106258211649,0.01962521233051862,0.009741620341337366
2005,20,235,316,-1,1,1,FALSE,0.1371930325851758,0.07283486719725084,29.666666666666668,19.202444396562047,17,16,20-235-316,-5.5736378024754,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.00162706870680613,0.00360746229922036,0.0022610390391344932
2005,20,235,310,-1,1,1,FALSE,0.13747720049517456,0.07283486719725084,29.666666666666668,15.56038988244871,17,16,20-235-310,-5.7057745655979115,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.00112769071223807,0.00195531170822933,0.00154386284394813
2005,20,235,255,-1,1,1,FALSE,0.1383489573529084,0.07283486719725084,29.666666666666668,13.192003639062468,17.333333333333332,16.333333333333332,20-235-255,-4.821646339130337,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.01130383216679203,0.03359170305079888,0.015481373776322634
2005,20,235,290,1,-1,1,FALSE,0.12014811605397228,0.07283486719725084,32,44.894704859410744,17.333333333333332,16.333333333333332,20-235-290,-5.246743842158704,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.00177700177930879,0.00488843302497615,0.00273800697188731
2005,20,235,350,1,-1,1,FALSE,0.13440211022855883,0.07283486719725084,30.333333333333332,19.140111685699924,17.333333333333332,16.333333333333332,20-235-350,-5.404339510224959,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.00113861587450821,0.00303843054378428,0.0019085441765564932
2005,20,365,385,1,1,-1,FALSE,0.11701147349099193,0.07283486719725084,30.666666666666668,128.9547464910764,9.333333333333334,8.333333333333334,20-365-385,-4.675044141388018,NA,2010,NA,dissolved,FALSE,post-1989,0.00429716753178469,0.02054795618170753,0.00879008049289328,0.011211734735461833
2005,20,235,640,1,-1,1,FALSE,0.12148862862463206,0.07283486719725084,31.666666666666668,84.30402277461093,17.333333333333332,16.333333333333332,20-235-640,-4.9731913101805665,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.00154858611137699,0.00278491449950914,0.00605101959577404,0.00346150673555339
2005,100,130,31,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-31,-7.436265079863844,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,41,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-41,-6.382912326860519,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,42,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-42,-6.269245030778209,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,51,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-51,-6.780413581560594,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,52,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-52,-6.4155819487385095,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,53,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-53,-7.490491368559741,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,54,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-54,-8.277363032168825,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,55,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-55,-8.151881281745624,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,56,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-56,-7.97280196189783,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,57,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-57,-8.141918774483809,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,58,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-58,-8.120334296803643,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,60,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-60,-8.33949335696062,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,70,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-70,-5.2934272248367575,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,80,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-80,-7.519899012919135,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,90,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-90,-6.23073684038388,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,91,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-91,-6.467375816494452,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,92,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-92,-6.472135652992802,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,93,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-93,-6.526072915883152,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,94,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-94,-6.660180633103838,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,95,1,1,-1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-95,-6.6591980811195395,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,NA,NA,0.06557704898826598
2005,100,130,165,-1,1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-165,-6.412943560616308,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,0.00167579810955742,0.00562371488585931,0.02429218732789424
2005,100,130,160,-1,1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-160,-5.612813212001389,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,0.00864673405853957,0.01088516611009992,0.02836964971896849
2005,100,130,155,-1,1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-155,-5.822215879845479,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,0.0129464485151979,0.01743938727850686,0.03198762826065692
2005,100,130,150,-1,1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-150,-6.464276656094363,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,7.494468634771937e-4,4.24359758488007e-4,0.022250285203410394
2005,100,130,145,-1,1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-145,-6.213412810735524,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,0.01777458604114513,0.00153324282742141,0.02829495928561084
2005,100,130,140,-1,1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-140,-5.134426550431214,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,0.01667507070261122,0.01232850409886069,0.031526874596579296
2005,100,130,135,-1,1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-130-135,-5.8361926358470635,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.06557704898826598,0.03205167844303408,0.05449896402562676,0.05070923048564228
2005,100,115,130,1,-1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-115-130,-7.245961480657927,TRUE,2010,TRUE,flipped,FALSE,post-1989,7.932902821903898e-4,0.06557704898826598,1.0064125279247644e-5,0.022126801131911872
2005,100,110,130,1,-1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-110-130,-7.293096496094339,TRUE,2010,TRUE,flipped,FALSE,post-1989,8.566066452247524e-4,0.06557704898826598,2.238267339807384e-4,0.022219160789157158
2005,100,101,130,1,-1,1,FALSE,0.11483313371520337,0.11483313371520337,33,1,32,31,100-101-130,-5.680398745873837,TRUE,2010,FALSE,frozen,TRUE,post-1989,0.06331442285513203,0.06557704898826598,0.01529136635553994,0.04806094606631265
2005,290,365,369,1,1,-1,FALSE,0.13438974212034996,0.1112567457309484,21.333333333333332,37.819742313966955,9,8,290-365-369,-4.2278469405665575,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.04546410058796696,0.02077705163816129,0.13419068847709703,0.06681061356774176
2005,290,365,385,1,1,-1,FALSE,0.13017994564123106,0.1112567457309484,22.333333333333332,24.632962865345423,10.666666666666666,9.666666666666666,290-365-385,-4.849586768616616,NA,2010,NA,dissolved,FALSE,post-1989,0.04546410058796696,0.01332874282681796,0.00879008049289328,0.022527641302559402
2005,365,385,640,1,1,-1,FALSE,0.13152045821189082,0.1112567457309484,22,75.5437255675555,10,9,365-385-640,-4.576034236638479,NA,2010,NA,dissolved,FALSE,post-1989,0.00879008049289328,0.05775077003221959,0.00468069868473283,0.0237405164032819
2005,220,365,385,1,1,-1,FALSE,0.13378150118132778,0.1112567457309484,21.666666666666668,127.48256395139386,9.666666666666666,8.666666666666666,220-365-385,-4.482084723024068,NA,2010,NA,dissolved,FALSE,post-1989,0.0238440921574011,0.02389020836380445,0.00879008049289328,0.018841460338032943
2005,255,365,385,1,-1,1,FALSE,0.14838078694016713,0.1112567457309484,20,22.110302046631972,9.333333333333334,8.333333333333334,255-365-385,-4.4244892655882495,NA,2010,NA,dissolved,FALSE,post-1989,0.05217803398953918,0.04930377814355469,0.00879008049289328,0.036757297541995713
2005,365,369,705,-1,1,1,FALSE,0.1784737556529766,0.1112567457309484,16.666666666666668,35.431576006627516,10.666666666666666,9.666666666666666,365-369-705,-4.471753149568048,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.13419068847709703,0.0794108048280459,0.01830678877514778,0.07730276069343024
2005,365,369,703,-1,1,1,FALSE,0.1784737556529766,0.1112567457309484,16.666666666666668,35.431576006627516,10.666666666666666,9.666666666666666,365-369-703,-5.1923053129301,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.13419068847709703,0.02162464257784956,0.00413877469782798,0.05331803525092486
2005,365,369,702,-1,1,1,FALSE,0.16733448414778976,0.1112567457309484,17.666666666666668,28.686599116970644,10.666666666666666,9.666666666666666,365-369-702,-5.192180934631395,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.13419068847709703,0.01279998593392612,0.00696891696332895,0.0513198637914507
2005,365,369,370,-1,1,1,FALSE,0.16535817236694092,0.1112567457309484,17.333333333333332,21.54438178780285,11.666666666666666,10.666666666666666,365-369-370,-4.597943392487981,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.13419068847709703,0.1404381433239257,0.038303904716624,0.10431091217254891
2005,365,369,371,-1,1,1,FALSE,0.18442644235901598,0.1112567457309484,16.333333333333332,36.0545099637205,10.333333333333334,9.333333333333334,365-369-371,-5.005098507976519,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.13419068847709703,0.01124272279459532,0.00993486599504212,0.051789425755578156
2005,365,369,373,-1,1,1,FALSE,0.16809032499333756,0.1112567457309484,17,20.392731001941552,10.666666666666666,9.666666666666666,365-369-373,-4.754139901160409,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.13419068847709703,0.01718761694568353,0.01037011018011475,0.053916138534298434
2005,365,369,701,-1,1,1,FALSE,0.16733448414778976,0.1112567457309484,17.666666666666668,28.686599116970644,10.666666666666666,9.666666666666666,365-369-701,-4.9526422214164665,TRUE,2010,TRUE,flipped,FALSE,post-1989,0.13419068847709703,0.00638545834817612,0.1247934211698596,0.08845652266504425
