year,triad_id,balanced,actor_load_mean,tie_btw_mean,tie_emb_mean,triad_log_cinc_mean,prev_year,prev_balanced,is_onset,spell_id_local,spell_id,t1,event,is_terminal_row,row_event,z_actor_load,z_tie_btw,z_tie_emb,z_cinc,era,event_dissolve,event_flip
1984,620-651-690,FALSE,0.14759087013874414,23.01885521885522,17.666666666666668,-5.865286847820345,1983,FALSE,FALSE,3,620-651-690_S3,1985,flipped,FALSE,continues,-0.34992652093926485,-0.020729506919242444,-0.21429839136105117,0.3126501078345284,1945-1989,0,0
1985,620-651-690,FALSE,0.15316158600457916,33.27968970694777,17.666666666666668,-5.95268632792797,1984,FALSE,FALSE,3,620-651-690_S3,1985,flipped,TRUE,flipped,-0.27208139764161743,0.2276637120220483,-0.21429839136105117,0.25422461551072534,1945-1989,0,1
1975,620-651-692,FALSE,0.16909196643408655,22.193159618159612,19,-6.561115406250019,1974,TRUE,TRUE,1,620-651-692_S1,1975,flipped,TRUE,flipped,-0.04947043370448114,-0.04071786053321553,-0.06275282750939545,-0.15250284329462827,1945-1989,0,1
1977,620-651-692,FALSE,0.1538649168976388,16.529063674063675,19,-6.446251450809121,1976,TRUE,TRUE,2,620-651-692_S2,1981,flipped,FALSE,continues,-0.2622530593440108,-0.17783370872070933,-0.06275282750939545,-0.07571768234596067,1945-1989,0,0
1978,620-651-692,FALSE,0.15707641604887146,38.13492063492063,19,-6.3107401866123185,1977,FALSE,FALSE,2,620-651-692_S2,1981,flipped,FALSE,continues,-0.2173756049164327,0.3451986396443611,-0.06275282750939545,0.014869954060681678,1945-1989,0,0
1979,620-651-692,FALSE,0.15852596468520597,44.458333333333336,19,-6.3333773695244755,1978,FALSE,FALSE,2,620-651-692_S2,1981,flipped,FALSE,continues,-0.1971196279398575,0.4982751595585762,-0.06275282750939545,-2.6272813420204227e-4,1945-1989,0,0
1980,620-651-692,FALSE,0.16773658378411846,11.859259259259261,19,-6.349319885128675,1979,FALSE,FALSE,2,620-651-692_S2,1981,flipped,FALSE,continues,-0.06841053620537277,-0.2908798505102109,-0.06275282750939545,-0.010920106437920213,1945-1989,0,0
1981,620-651-692,FALSE,0.16200589966106005,38.77301587301588,19,-6.447561774037166,1980,FALSE,FALSE,2,620-651-692_S2,1981,flipped,TRUE,flipped,-0.14849105420043004,0.36064558310354283,-0.06275282750939545,-0.07659361753010126,1945-1989,0,1
1983,620-651-692,FALSE,0.1473309281867707,47.03981481481483,17.666666666666668,-6.294463461944403,1982,TRUE,TRUE,3,620-651-692_S3,1985,flipped,FALSE,continues,-0.353558946966538,0.5607673959908707,-0.21429839136105117,0.02575074706964351,1945-1989,0,0
1984,620-651-692,FALSE,0.14759087013874414,23.01885521885522,17.666666666666668,-6.224646042677195,1983,FALSE,FALSE,3,620-651-692_S3,1985,flipped,FALSE,continues,-0.34992652093926485,-0.020729506919242444,-0.21429839136105117,0.07242284498648363,1945-1989,0,0
1985,620-651-692,FALSE,0.1566531897455483,41.02348709832581,17.666666666666668,-6.389574493585802,1984,FALSE,FALSE,3,620-651-692_S3,1985,flipped,TRUE,flipped,-0.2232897647045951,0.4151247575252911,-0.21429839136105117,-0.03782982391579797,1945-1989,0,1
1975,620-651-694,FALSE,0.16909196643408655,22.193159618159612,19,-6.656034074769927,1974,TRUE,TRUE,1,620-651-694_S1,1975,flipped,TRUE,flipped,-0.04947043370448114,-0.04071786053321553,-0.06275282750939545,-0.21595482186665685,1945-1989,0,1
1977,620-651-694,FALSE,0.1538649168976388,16.529063674063675,19,-6.444889854349242,1976,TRUE,TRUE,2,620-651-694_S2,1981,flipped,FALSE,continues,-0.2622530593440108,-0.17783370872070933,-0.06275282750939545,-0.07480747162826742,1945-1989,0,0
1978,620-651-694,FALSE,0.15707641604887146,38.13492063492063,19,-6.288897960121429,1977,FALSE,FALSE,2,620-651-694_S2,1981,flipped,FALSE,continues,-0.2173756049164327,0.3451986396443611,-0.06275282750939545,0.029471217530518897,1945-1989,0,0
1979,620-651-694,FALSE,0.15852596468520597,44.458333333333336,19,-6.180551111823941,1978,FALSE,FALSE,2,620-651-694_S2,1981,flipped,FALSE,continues,-0.1971196279398575,0.4982751595585762,-0.06275282750939545,0.10189977140427212,1945-1989,0,0
1980,620-651-694,FALSE,0.16773658378411846,11.859259259259261,19,-6.326823672560476,1979,FALSE,FALSE,2,620-651-694_S2,1981,flipped,FALSE,continues,-0.06841053620537277,-0.2908798505102109,-0.06275282750939545,0.004118338791953353,1945-1989,0,0
1981,620-651-694,FALSE,0.16200589966106005,38.77301587301588,19,-6.3964997324856805,1980,FALSE,FALSE,2,620-651-694_S2,1981,flipped,TRUE,flipped,-0.14849105420043004,0.36064558310354283,-0.06275282750939545,-0.042459262119401736,1945-1989,0,1
1983,620-651-694,FALSE,0.1473309281867707,47.03981481481483,17.666666666666668,-6.327532945634826,1982,TRUE,TRUE,3,620-651-694_S3,1985,flipped,FALSE,continues,-0.353558946966538,0.5607673959908707,-0.21429839136105117,0.003644198345008989,1945-1989,0,0
1984,620-651-694,FALSE,0.14759087013874414,23.01885521885522,17.666666666666668,-6.284941329892399,1983,FALSE,FALSE,3,620-651-694_S3,1985,flipped,FALSE,continues,-0.34992652093926485,-0.020729506919242444,-0.21429839136105117,0.0321161768459482,1945-1989,0,0
1985,620-651-694,FALSE,0.1566531897455483,41.02348709832581,17.666666666666668,-6.376038932903268,1984,FALSE,FALSE,3,620-651-694_S3,1985,flipped,TRUE,flipped,-0.2232897647045951,0.4151247575252911,-0.21429839136105117,-0.02878146578160834,1945-1989,0,1
1975,620-651-696,FALSE,0.16909196643408655,22.193159618159612,19,-6.682346634861392,1974,TRUE,TRUE,1,620-651-696_S1,1975,flipped,TRUE,flipped,-0.04947043370448114,-0.04071786053321553,-0.06275282750939545,-0.23354444912474107,1945-1989,0,1
1977,620-651-696,FALSE,0.1538649168976388,16.529063674063675,19,-6.35476941151705,1976,TRUE,TRUE,2,620-651-696_S2,1981,flipped,FALSE,continues,-0.2622530593440108,-0.17783370872070933,-0.06275282750939545,-0.014563048727511659,1945-1989,0,0
1978,620-651-696,FALSE,0.15707641604887146,38.13492063492063,19,-6.197733414956537,1977,FALSE,FALSE,2,620-651-696_S2,1981,flipped,FALSE,continues,-0.2173756049164327,0.3451986396443611,-0.06275282750939545,0.09041361017605237,1945-1989,0,0
1979,620-651-696,FALSE,0.15852596468520597,44.458333333333336,19,-6.116304537286244,1978,FALSE,FALSE,2,620-651-696_S2,1981,flipped,FALSE,continues,-0.1971196279398575,0.4982751595585762,-0.06275282750939545,0.14484782719202421,1945-1989,0,0
1980,620-651-696,FALSE,0.16773658378411846,11.859259259259261,19,-6.019109675519339,1979,FALSE,FALSE,2,620-651-696_S2,1981,flipped,FALSE,continues,-0.06841053620537277,-0.2908798505102109,-0.06275282750939545,0.20982141334016385,1945-1989,0,0
1981,620-651-696,FALSE,0.16200589966106005,38.77301587301588,19,-6.123435762854925,1980,FALSE,FALSE,2,620-651-696_S2,1981,flipped,TRUE,flipped,-0.14849105420043004,0.36064558310354283,-0.06275282750939545,0.14008068939887966,1945-1989,0,1
1983,620-651-696,FALSE,0.1473309281867707,47.03981481481483,17.666666666666668,-5.898398489132381,1982,TRUE,TRUE,3,620-651-696_S3,1985,flipped,FALSE,continues,-0.353558946966538,0.5607673959908707,-0.21429839136105117,0.29051537725120413,1945-1989,0,0
1984,620-651-696,FALSE,0.14759087013874414,23.01885521885522,17.666666666666668,-5.832429359393827,1983,FALSE,FALSE,3,620-651-696_S3,1985,flipped,FALSE,continues,-0.34992652093926485,-0.020729506919242444,-0.21429839136105117,0.334614940296678,1945-1989,0,0
1985,620-651-696,FALSE,0.1566531897455483,41.02348709832581,17.666666666666668,-5.956793001980346,1984,FALSE,FALSE,3,620-651-696_S3,1985,flipped,TRUE,flipped,-0.2232897647045951,0.4151247575252911,-0.21429839136105117,0.2514793537193739,1945-1989,0,1
1975,620-651-698,FALSE,0.16909196643408655,22.193159618159612,19,-6.510063074783275,1974,TRUE,TRUE,1,620-651-698_S1,1975,flipped,TRUE,flipped,-0.04947043370448114,-0.04071786053321553,-0.06275282750939545,-0.11837497895779822,1945-1989,0,1
1977,620-651-698,FALSE,0.1538649168976388,16.529063674063668,19,-6.4724287347447165,1976,TRUE,TRUE,2,620-651-698_S2,1980,flipped,FALSE,continues,-0.2622530593440108,-0.1778337087207095,-0.06275282750939545,-0.09321687913470356,1945-1989,0,0
1978,620-651-698,FALSE,0.15707641604887146,38.13492063492063,19,-6.330157239370487,1977,FALSE,FALSE,2,620-651-698_S2,1980,flipped,FALSE,continues,-0.2173756049164327,0.3451986396443611,-0.06275282750939545,0.0018898898145756557,1945-1989,0,0
1979,620-651-698,FALSE,0.15852596468520597,44.458333333333336,19,-6.361532208108933,1978,FALSE,FALSE,2,620-651-698_S2,1980,flipped,FALSE,continues,-0.1971196279398575,0.4982751595585762,-0.06275282750939545,-0.01908389621859468,1945-1989,0,0
1980,620-651-698,FALSE,0.16356133116167007,15.340313852813855,19,-6.3157559940811865,1979,FALSE,FALSE,2,620-651-698_S2,1980,flipped,TRUE,flipped,-0.12675547122291225,-0.2066108413173601,-0.06275282750939545,0.011516947607906988,1945-1989,0,1
1983,620-651-698,FALSE,0.1473309281867707,47.03981481481483,17.666666666666668,-6.133797947769077,1982,TRUE,TRUE,3,620-651-698_S3,1985,flipped,FALSE,continues,-0.353558946966538,0.5607673959908707,-0.21429839136105117,0.13315369447380565,1945-1989,0,0
1984,620-651-698,FALSE,0.14759087013874414,23.01885521885521,17.666666666666668,-6.046422997265123,1983,FALSE,FALSE,3,620-651-698_S3,1985,flipped,FALSE,continues,-0.34992652093926485,-0.020729506919242618,-0.21429839136105117,0.19156278905509105,1945-1989,0,0
1985,620-651-698,FALSE,0.1566531897455483,41.02348709832581,17.666666666666668,-6.161333272631915,1984,FALSE,FALSE,3,620-651-698_S3,1985,flipped,TRUE,flipped,-0.2232897647045951,0.4151247575252911,-0.21429839136105117,0.11474666379780943,1945-1989,0,1
1963,620-652-660,FALSE,0.2501503347024659,33.25925925925928,10.666666666666666,-7.468266794525641,1962,TRUE,TRUE,1,620-652-660_S1,1963,flipped,TRUE,flipped,1.083238328351949,0.22716913385965373,-1.0099126015822446,-0.7589225428964855,1945-1989,0,1
1969,620-652-660,FALSE,0.25014966338256356,52.10303030303032,12,-7.257383042321949,1968,TRUE,TRUE,2,620-652-660_S2,1969,flipped,TRUE,flipped,1.08322894733489,0.683337192314039,-0.8583670377305886,-0.6179493125017592,1945-1989,0,1
2011,620-652-660,FALSE,0.14792599873369014,44.22172052149674,17.333333333333332,-6.277559205401969,2010,TRUE,TRUE,3,620-652-660_S3,2012,censored_end_of_panel,FALSE,continues,-0.3452434375757539,0.49254726110713487,-0.2521847823239654,0.03705103752495704,post-1989,0,0
1957,620-652-663,FALSE,0.24583345293515732,13.599999999999994,8.666666666666666,-7.562926638451957,1956,TRUE,TRUE,1,620-652-663_S1,1958,flipped,FALSE,continues,1.0229142691949433,-0.24874017888441738,-1.2372309473597285,-0.8222015003671591,1945-1989,0,0
1958,620-652-663,FALSE,0.25373403242609577,5.341378773731712,9.666666666666666,-7.4740413421666085,1957,FALSE,FALSE,1,620-652-663_S1,1958,flipped,TRUE,flipped,1.1333168816072674,-0.4486640264808513,-1.1235717744709866,-0.7627827579510299,1945-1989,0,1
1966,620-652-663,FALSE,0.24329361542997963,29.506822444077354,12.333333333333334,-7.2444845781580005,1965,TRUE,TRUE,2,620-652-663_S2,1966,flipped,TRUE,flipped,0.9874226073496286,0.13633053194296751,-0.8204806467676746,-0.609326845662464,1945-1989,0,1
1970,620-652-663,FALSE,0.2413570699193758,19.06825396825397,12.333333333333334,-7.130648206418077,1969,TRUE,TRUE,3,620-652-663_S3,1971,flipped,FALSE,continues,0.9603613413157589,-0.11636525297177946,-0.8204806467676746,-0.5332286119536319,1945-1989,0,0
1971,620-652-663,FALSE,0.20518351423073122,30.161111111111108,16,-6.99517716367731,1970,FALSE,FALSE,3,620-652-663_S3,1971,flipped,TRUE,flipped,0.45487246510742996,0.15216948425332025,-0.40373034617562115,-0.44266786310247547,1945-1989,0,1
1980,620-652-663,FALSE,0.1609508324797,16.379202741702745,19,-6.399853099851686,1979,TRUE,TRUE,4,620-652-663_S4,1982,flipped,FALSE,continues,-0.1632345515889769,-0.18146152665558318,-0.06275282750939545,-0.04470094752828747,1945-1989,0,0
1981,620-652-663,FALSE,0.15589477287654294,36.85732785732787,19,-6.509287096167246,1980,FALSE,FALSE,4,620-652-663_S4,1982,flipped,FALSE,continues,-0.23388787383466608,0.3142708059588375,-0.06275282750939545,-0.1178562466653588,1945-1989,0,0
1982,620-652-663,FALSE,0.15587976351563715,25.61355360325949,19,-6.354043395426583,1981,FALSE,FALSE,4,620-652-663_S4,1982,flipped,TRUE,flipped,-0.23409761448173366,0.042082682930606165,-0.06275282750939545,-0.014077715777380822,1945-1989,0,1
2011,620-652-663,FALSE,0.1439712807247138,43.463137467108055,17.666666666666668,-6.154751242513104,2010,TRUE,TRUE,5,620-652-663_S5,2012,censored_end_of_panel,FALSE,continues,-0.40050662428830114,0.47418356106572135,-0.21429839136105117,0.11914667109428417,post-1989,0,0
2011,620-652-694,FALSE,0.14792599873369014,44.22172052149674,17.333333333333332,-6.123929127552479,2010,TRUE,TRUE,1,620-652-694_S1,2011,flipped,TRUE,flipped,-0.3452434375757539,0.49254726110713487,-0.2521847823239654,0.1397508810829228,post-1989,0,1
2011,620-652-696,FALSE,0.14792599873369014,44.22172052149674,17.333333333333332,-5.849444005375751,2010,TRUE,TRUE,1,620-652-696_S1,2011,flipped,TRUE,flipped,-0.3452434375757539,0.49254726110713487,-0.2521847823239654,0.32324085584005463,post-1989,0,1
1981,620-652-698,FALSE,0.15589477287654294,36.85732785732787,19,-6.660090899451037,1980,TRUE,TRUE,1,620-652-698_S1,1981,flipped,TRUE,flipped,-0.23388787383466608,0.3142708059588375,-0.06275282750939545,-0.21866675995797388,1945-1989,0,1
2011,620-660-663,FALSE,0.15614143175060743,59.922854293142045,17,-6.703592586603404,2010,TRUE,TRUE,1,620-660-663_S1,2011,flipped,TRUE,flipped,-0.23044106539452108,0.87263868184808,-0.29007117328687926,-0.2477471101575783,post-1989,0,1
2011,620-660-694,FALSE,0.16009614975958372,60.1966860075556,17,-6.672770471642779,2010,TRUE,TRUE,1,620-660-694_S1,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,-0.22714290016893968,post-1989,0,1
2011,620-660-696,FALSE,0.16009614975958372,60.1966860075556,17,-6.39828534946605,2010,TRUE,TRUE,1,620-660-696_S1,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,-0.04365292541180784,post-1989,0,1
1981,620-660-698,FALSE,0.1598451726974718,41.54670514670515,19,-7.321397045327518,1980,TRUE,TRUE,1,620-660-698_S1,1981,flipped,TRUE,flipped,-0.17868502943522066,0.4277907658695388,-0.06275282750939545,-0.6607418970413033,1945-1989,0,1
2011,620-663-670,FALSE,0.15614143175060743,59.922854293142045,17,-5.837732864501792,2010,TRUE,TRUE,1,620-663-670_S1,2011,flipped,TRUE,flipped,-0.23044106539452108,0.87263868184808,-0.29007117328687926,0.3310696114618487,post-1989,0,1
1962,620-663-678,FALSE,0.22736522656982547,22.064745434914368,11,-8.030381722566991,1961,TRUE,TRUE,1,620-663-678_S1,1962,flipped,TRUE,flipped,0.7648394735811084,-0.04382649778596713,-0.9720262106193306,-1.1346895540152362,1945-1989,0,1
2011,620-663-679,FALSE,0.1505636607010945,72.19507651536425,17,-6.513580622646915,2010,TRUE,TRUE,1,620-663-679_S1,2011,flipped,TRUE,flipped,-0.3083847777526271,1.1697233668099252,-0.29007117328687926,-0.1207264170378943,post-1989,0,1
2011,620-663-690,FALSE,0.15614143175060743,59.922854293142045,17,-6.50854130526214,2010,TRUE,TRUE,1,620-663-690_S1,2011,flipped,TRUE,flipped,-0.23044106539452108,0.87263868184808,-0.29007117328687926,-0.11735769449150399,post-1989,0,1
2011,620-663-692,FALSE,0.15614143175060743,59.922854293142045,17,-6.899747998463,2010,TRUE,TRUE,1,620-663-692_S1,2011,flipped,TRUE,flipped,-0.23044106539452108,0.87263868184808,-0.29007117328687926,-0.37887462368240293,post-1989,0,1
1981,620-663-698,FALSE,0.16200589966106005,38.77301587301588,19,-7.100125912976926,1980,TRUE,TRUE,1,620-663-698_S1,1981,flipped,TRUE,flipped,-0.14849105420043004,0.36064558310354283,-0.06275282750939545,-0.512824829014021,1945-1989,0,1
2011,620-663-698,FALSE,0.15614143175060743,59.922854293142024,17,-6.603471794244325,2010,TRUE,TRUE,2,620-663-698_S2,2011,flipped,TRUE,flipped,-0.23044106539452108,0.8726386818480794,-0.29007117328687926,-0.18081757489918657,post-1989,0,1
1962,620-670-678,FALSE,0.23354246183638794,18.127680550481056,11,-7.680769186868488,1961,TRUE,TRUE,1,620-670-678_S1,1963,flipped,FALSE,continues,0.8511600924289073,-0.13913455688778648,-0.9720262106193306,-0.9009778145906433,1945-1989,0,0
1963,620-670-678,FALSE,0.24521660554500135,22.492592592592597,11,-7.575827687884582,1962,FALSE,FALSE,1,620-670-678_S1,1963,flipped,TRUE,flipped,1.0142944504321487,-0.03346921808967088,-0.9720262106193306,-0.8308256954272055,1945-1989,0,1
1965,620-670-678,FALSE,0.24153721720844645,17.340263440263442,12.333333333333334,-7.439065349460849,1964,TRUE,TRUE,2,620-670-678_S2,1965,flipped,TRUE,flipped,0.9628787175860957,-0.1581962687673981,-0.8204806467676746,-0.7394017310749963,1945-1989,0,1
1969,620-670-678,FALSE,0.24495103413145616,67.08484848484851,12,-7.22718187218166,1968,TRUE,TRUE,3,620-670-678_S3,1970,flipped,FALSE,continues,1.0105833583697181,1.0460154957301546,-0.8583670377305886,-0.5977601965936499,1945-1989,0,0
1970,620-670-678,FALSE,0.2611806379785376,12.52198172198173,12,-7.2746328933350934,1969,FALSE,FALSE,3,620-670-678_S3,1970,flipped,TRUE,flipped,1.2373756671098535,-0.2748367337470114,-0.8583670377305886,-0.6294806286687906,1945-1989,0,1
1980,620-670-678,FALSE,0.16773658378411846,11.859259259259261,19,-6.227749322109615,1979,TRUE,TRUE,4,620-670-678_S4,1980,flipped,TRUE,flipped,-0.06841053620537277,-0.2908798505102109,-0.06275282750939545,0.07034834032771238,1945-1989,0,1
1983,620-670-678,FALSE,0.1544642636704355,29.86851851851853,18.333333333333332,-6.190958890183587,1982,TRUE,TRUE,5,620-670-678_S5,1984,flipped,FALSE,continues,-0.2538777940190374,0.1450864330651553,-0.13852560943522352,0.09494229781391969,1945-1989,0,0
1984,620-670-678,FALSE,0.14991282787579888,21.439021164021167,18.333333333333332,-6.119326558628626,1983,FALSE,FALSE,5,620-670-678_S5,1984,flipped,TRUE,flipped,-0.3174795086187292,-0.058973966151938936,-0.13852560943522352,0.14282764258080835,1945-1989,0,1
1994,620-670-679,FALSE,0.1800401983156608,12.044444444444443,18,-5.827968517103958,1993,TRUE,TRUE,1,620-670-679_S1,1995,flipped,FALSE,continues,0.10352004027379103,-0.286396906720233,-0.17641200039813734,0.3375969592588445,post-1989,0,0
1995,620-670-679,FALSE,0.1816695195015606,16.565656565656564,18,-5.824796582203048,1994,FALSE,FALSE,1,620-670-679_S1,1995,flipped,TRUE,flipped,0.12628815691490572,-0.17694787178964144,-0.17641200039813734,0.33971735926553265,post-1989,0,1
1997,620-670-679,FALSE,0.1805880565520682,10.174755799755799,18,-5.819660954367153,1996,TRUE,TRUE,2,620-670-679_S2,1998,flipped,FALSE,continues,0.11117580534777824,-0.33165813585429,-0.17641200039813734,0.3431504641802812,post-1989,0,0
1998,620-670-679,FALSE,0.18354669883633465,8.26375661375661,18,-5.783301448027381,1997,FALSE,FALSE,2,620-670-679_S2,1998,flipped,TRUE,flipped,0.15251984064939422,-0.37791940629534215,-0.17641200039813734,0.3674563531390678,post-1989,0,1
2005,620-670-679,FALSE,0.18691907503614943,29.714959114959115,17,-5.79400428048362,2004,TRUE,TRUE,3,620-670-679_S3,2005,flipped,TRUE,flipped,0.19964538921500624,0.14136908292242642,-0.29007117328687926,0.36030163946405647,post-1989,0,1
1992,620-670-694,FALSE,0.18731274525628758,11.533333333333331,18,-6.052869157874633,1991,TRUE,TRUE,1,620-670-694_S1,1992,flipped,TRUE,flipped,0.20514653261620036,-0.2987698315805724,-0.17641200039813734,0.18725360887752984,post-1989,0,1
1995,620-670-694,FALSE,0.18498692247675405,13.185858585858588,18,-6.035767464257837,1994,TRUE,TRUE,2,620-670-694_S2,1995,flipped,TRUE,flipped,0.17264551023384173,-0.2587656713601863,-0.17641200039813734,0.19868588362220463,post-1989,0,1
2011,620-670-694,FALSE,0.16009614975958372,60.1966860075556,17,-5.806910749541167,2010,TRUE,TRUE,3,620-670-694_S3,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,0.35167382145048737,post-1989,0,1
2011,620-670-696,FALSE,0.16009614975958372,60.1966860075556,17,-5.5324256273644385,2010,TRUE,TRUE,1,620-670-696_S1,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,0.5351637962076192,post-1989,0,1
1981,620-670-698,FALSE,0.1598451726974718,41.54670514670514,19,-6.325862155000469,1980,TRUE,TRUE,1,620-670-698_S1,1981,flipped,TRUE,flipped,-0.17868502943522066,0.4277907658695386,-0.06275282750939545,0.004761101617912856,1945-1989,0,1
1971,620-678-680,FALSE,0.2102006794110708,29.911111111111108,16,-7.84011716631568,NA,NA,TRUE,1,620-678-680_S1,1972,flipped,FALSE,continues,0.5249822771090611,0.14611751013684987,-0.40373034617562115,-1.007500006010328,1945-1989,0,0
1972,620-678-680,FALSE,0.20288457781334532,22.46666666666668,16,-7.758075217202425,1971,FALSE,FALSE,1,620-678-680_S1,1972,flipped,TRUE,flipped,0.42274715245911876,-0.03409683022026761,-0.40373034617562115,-0.9526559581710995,1945-1989,0,1
1978,620-678-680,FALSE,0.1659343099209805,23.222222222222225,19,-7.277075251757447,1977,TRUE,TRUE,2,620-678-680_S2,1979,flipped,FALSE,continues,-0.09359549168884054,-0.01580641955715738,-0.06275282750939545,-0.631113315649096,1945-1989,0,0
1979,620-678-680,FALSE,0.15111904121559452,43.26492673992674,19,-7.257518233940874,1978,FALSE,FALSE,2,620-678-680_S2,1979,flipped,TRUE,flipped,-0.30062389644587884,0.4693852963036891,-0.06275282750939545,-0.6180396864591785,1945-1989,0,1
1981,620-678-698,FALSE,0.16200589966106005,38.77301587301588,19,-7.2283519354216095,1980,TRUE,TRUE,1,620-678-698_S1,1981,flipped,TRUE,flipped,-0.14849105420043004,0.36064558310354283,-0.06275282750939545,-0.5985423696770578,1945-1989,0,1
1987,620-678-698,FALSE,0.16127561942210253,8.370370370370372,18.333333333333332,-7.0623301115842985,1986,TRUE,TRUE,2,620-678-698_S2,1987,flipped,TRUE,flipped,-0.15869598236632965,-0.37533851151339753,-0.13852560943522352,-0.48755879423420656,1945-1989,0,1
2011,620-679-694,FALSE,0.15451837871007082,72.66335267422225,17,-6.48275850768629,2010,TRUE,TRUE,1,620-679-694_S1,2011,flipped,TRUE,flipped,-0.2531215910400802,1.1810593475810005,-0.29007117328687926,-0.10012220704925569,post-1989,0,1
2011,620-679-696,FALSE,0.15451837871007082,72.66335267422225,17,-6.208273385509561,2010,TRUE,TRUE,1,620-679-696_S1,2011,flipped,TRUE,flipped,-0.2531215910400802,1.1810593475810005,-0.29007117328687926,0.08336776770787616,post-1989,0,1
1972,620-680-698,FALSE,0.20288457781334532,22.46666666666667,16,-8.212666004584587,1971,TRUE,TRUE,1,620-680-698_S1,1973,flipped,FALSE,continues,0.42274715245911876,-0.03409683022026787,-0.40373034617562115,-1.2565443854931164,1945-1989,0,0
1973,620-680-698,FALSE,0.18976427191643644,36.888888888888886,17,-8.029745758868211,1972,FALSE,FALSE,1,620-680-698_S1,1973,flipped,TRUE,flipped,0.2394041396675972,0.31503483214322303,-0.29007117328687926,-1.1342644199966407,1945-1989,0,1
1975,620-680-698,FALSE,0.17589246186043575,18.88888888888889,19,-7.626407599925001,1974,TRUE,TRUE,2,620-680-698_S2,1976,flipped,FALSE,continues,0.04555961587961992,-0.12070730424264396,-0.06275282750939545,-0.864637753107836,1945-1989,0,0
1976,620-680-698,FALSE,0.16796884353407884,10.621825396825395,19,-7.528321990786674,1975,FALSE,FALSE,2,620-680-698_S2,1976,flipped,TRUE,flipped,-0.06516494096982457,-0.32083552133538584,-0.06275282750939545,-0.7990687131463857,1945-1989,0,1
1980,620-680-698,FALSE,0.15312782986296292,14.676924001924002,19.333333333333332,-7.327831148068599,1979,TRUE,TRUE,3,620-680-698_S3,1982,flipped,FALSE,continues,-0.27255310559970686,-0.22267011414421825,-0.024866436546481623,-0.6650430166800777,1945-1989,0,0
1981,620-680-698,FALSE,0.15179827874142007,37.09902319902321,19.333333333333332,-7.39925310298669,1980,FALSE,FALSE,3,620-680-698_S3,1982,flipped,FALSE,continues,-0.29113223860158616,0.3201217417668841,-0.024866436546481623,-0.7127877272170215,1945-1989,0,0
1982,620-680-698,FALSE,0.14850164127154764,27.970423698684566,19,-7.258193846021289,1981,FALSE,FALSE,3,620-680-698_S3,1982,flipped,TRUE,flipped,-0.33719941497361194,0.09913755018418868,-0.06275282750939545,-0.6184913249399744,1945-1989,0,1
2011,620-690-694,FALSE,0.16009614975958372,60.1966860075556,17,-6.4777191903015146,2010,TRUE,TRUE,1,620-690-694_S1,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,-0.09675348450286478,post-1989,0,1
2011,620-690-696,FALSE,0.16009614975958372,60.1966860075556,17,-6.203234068124787,2010,TRUE,TRUE,1,620-690-696_S1,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,0.08673649025426647,post-1989,0,1
1981,620-690-698,FALSE,0.15816323310723776,30.636375661375666,19,-7.026178991600689,1980,TRUE,TRUE,1,620-690-698_S1,1981,flipped,TRUE,flipped,-0.20218843508977172,0.1636746392800284,-0.06275282750939545,-0.463392209026854,1945-1989,0,1
1986,620-692-694,FALSE,0.15579126828619258,40.97777777777778,19,-7.291806345394195,1985,TRUE,TRUE,1,620-692-694_S1,1986,flipped,TRUE,flipped,-0.23533424586148424,0.41401823102593865,-0.06275282750939545,-0.6409608730617399,1945-1989,0,1
2011,620-692-694,FALSE,0.16009614975958372,60.1966860075556,17,-6.868925883502375,2010,TRUE,TRUE,2,620-692-694_S2,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,-0.35827041369376433,post-1989,0,1
2011,620-692-696,FALSE,0.16009614975958372,60.1966860075556,17,-6.594440761325647,2010,TRUE,TRUE,1,620-692-696_S1,2011,flipped,TRUE,flipped,-0.1751778786819746,0.879267571639678,-0.29007117328687926,-0.17478043893663248,post-1989,0,1
1981,620-692-698,FALSE,0.16200589966106005,38.77301587301588,19,-7.31623568952732,1980,TRUE,TRUE,1,620-692-698_S1,1981,flipped,TRUE,flipped,-0.14849105420043004,0.36064558310354283,-0.06275282750939545,-0.6572915932944902,1945-1989,0,1
1981,620-694-698,FALSE,0.16200589966106005,38.77301587301588,19,-7.265173647975835,1980,TRUE,TRUE,1,620-694-698_S1,1981,flipped,TRUE,flipped,-0.14849105420043004,0.36064558310354283,-0.06275282750939545,-0.6231572378837906,1945-1989,0,1
2011,620-694-698,FALSE,0.16009614975958372,60.19668600755558,17,-6.572649679283701,2010,TRUE,TRUE,2,620-694-698_S2,2011,flipped,TRUE,flipped,-0.1751778786819746,0.8792675716396776,-0.29007117328687926,-0.16021336491054794,post-1989,0,1
